"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Comparison"
"GO:0045931","positive regulation of mitotic cell cycle","1/26","136/18805",0.00735294117647059,5.31815610859729,1.88054109920111,0.172084641879389,0.254002620162471,0.18623166115525,"TMOD3",1,"DX_vs_REL"
"GO:0051028","mRNA transport","1/26","136/18805",0.00735294117647059,5.31815610859729,1.88054109920111,0.172084641879389,0.254002620162471,0.18623166115525,"FXR1",1,"DX_vs_REL"
"GO:0048565","digestive tract development","1/26","138/18805",0.0072463768115942,5.24108138238573,1.8606061407903,0.17438914514608,0.256556024078171,0.188103786145603,"NIPBL",1,"DX_vs_REL"
"GO:0051208","sequestering of calcium ion","1/26","138/18805",0.0072463768115942,5.24108138238573,1.8606061407903,0.17438914514608,0.256556024078171,0.188103786145603,"UBASH3B",1,"DX_vs_REL"
"GO:0007266","Rho protein signal transduction","1/26","139/18805",0.00719424460431655,5.20337576092972,1.85078320218939,0.175539082587887,0.257399672825916,0.188722339244085,"FXR1",1,"DX_vs_REL"
"GO:0046328","regulation of JNK cascade","1/26","139/18805",0.00719424460431655,5.20337576092972,1.85078320218939,0.175539082587887,0.257399672825916,0.188722339244085,"TNIK",1,"DX_vs_REL"
"GO:0030168","platelet activation","1/26","140/18805",0.00714285714285714,5.16620879120879,1.84105437722324,0.1766874798799,0.257813594007762,0.189025821268142,"UBASH3B",1,"DX_vs_REL"
"GO:0045727","positive regulation of translation","1/26","140/18805",0.00714285714285714,5.16620879120879,1.84105437722324,0.1766874798799,0.257813594007762,0.189025821268142,"FXR1",1,"DX_vs_REL"
"GO:0061041","regulation of wound healing","1/26","140/18805",0.00714285714285714,5.16620879120879,1.84105437722324,0.1766874798799,0.257813594007762,0.189025821268142,"UBASH3B",1,"DX_vs_REL"
"GO:0010927","cellular component assembly involved in morphogenesis","1/26","141/18805",0.00709219858156028,5.12956901254774,1.83141803267189,0.177834339002489,0.258641799233261,0.18963305136216,"TMOD3",1,"DX_vs_REL"
"GO:0032989","cellular anatomical entity morphogenesis","1/26","141/18805",0.00709219858156028,5.12956901254774,1.83141803267189,0.177834339002489,0.258641799233261,0.18963305136216,"TMOD3",1,"DX_vs_REL"
"GO:0018105","peptidyl-serine phosphorylation","1/26","142/18805",0.00704225352112676,5.09344528710726,1.82187257522877,0.178979661933582,0.259462399523845,0.190234705609515,"EIF2AK3",1,"DX_vs_REL"
"GO:0050792","regulation of viral process","1/26","142/18805",0.00704225352112676,5.09344528710726,1.82187257522877,0.178979661933582,0.259462399523845,0.190234705609515,"EIF2AK2",1,"DX_vs_REL"
"GO:0031623","receptor internalization","1/26","144/18805",0.00694444444444444,5.02270299145299,1.80304814054993,0.181265707120816,0.261926013687522,0.192040997835373,"LRPAP1",1,"DX_vs_REL"
"GO:0048813","dendrite morphogenesis","1/26","144/18805",0.00694444444444444,5.02270299145299,1.80304814054993,0.181265707120816,0.261926013687522,0.192040997835373,"TNIK",1,"DX_vs_REL"
"GO:0031333","negative regulation of protein-containing complex assembly","1/26","145/18805",0.00689655172413793,4.98806366047745,1.79376616524568,0.182406433320637,0.263148537892291,0.192937337854665,"TMOD3",1,"DX_vs_REL"
"GO:0008064","regulation of actin polymerization or depolymerization","1/26","146/18805",0.00684931506849315,4.95389884088514,1.7845690786407,0.183545631216331,0.263514869254315,0.193205927596138,"TMOD3",1,"DX_vs_REL"
"GO:0046887","positive regulation of hormone secretion","1/26","146/18805",0.00684931506849315,4.95389884088514,1.7845690786407,0.183545631216331,0.263514869254315,0.193205927596138,"MYB",1,"DX_vs_REL"
"GO:1900180","regulation of protein localization to nucleus","1/26","146/18805",0.00684931506849315,4.95389884088514,1.7845690786407,0.183545631216331,0.263514869254315,0.193205927596138,"EIF2AK3",1,"DX_vs_REL"
"GO:0003158","endothelium development","1/26","147/18805",0.00680272108843537,4.92019884877028,1.77545546915325,0.18468330277367,0.26472261537221,0.194091432500165,"FOXP1",1,"DX_vs_REL"
"GO:0030832","regulation of actin filament length","1/26","149/18805",0.00671140939597315,4.85415591120289,1.75747319961813,0.186954074724243,0.267119981965998,0.195849152805859,"TMOD3",1,"DX_vs_REL"
"GO:0061008","hepaticobiliary system development","1/26","149/18805",0.00671140939597315,4.85415591120289,1.75747319961813,0.186954074724243,0.267119981965998,0.195849152805859,"NIPBL",1,"DX_vs_REL"
"GO:0055123","digestive system development","1/26","151/18805",0.00662251655629139,4.78986245542537,1.73980870796905,0.189218764850102,0.269923892989043,0.197904946589479,"NIPBL",1,"DX_vs_REL"
"GO:0035107","appendage morphogenesis","1/26","152/18805",0.00657894736842105,4.75835020242915,1.73109243414139,0.190348834117492,0.270671192463249,0.198452857561314,"NIPBL",1,"DX_vs_REL"
"GO:0035108","limb morphogenesis","1/26","152/18805",0.00657894736842105,4.75835020242915,1.73109243414139,0.190348834117492,0.270671192463249,0.198452857561314,"NIPBL",1,"DX_vs_REL"
"GO:0046467","membrane lipid biosynthetic process","1/26","153/18805",0.0065359477124183,4.7272498743087,1.72245182908216,0.191477388790357,0.271411600301252,0.198995715668508,"TM9SF2",1,"DX_vs_REL"
"GO:0098656","monoatomic anion transmembrane transport","1/26","153/18805",0.0065359477124183,4.7272498743087,1.72245182908216,0.191477388790357,0.271411600301252,0.198995715668508,"SHOC2",1,"DX_vs_REL"
"GO:0018209","peptidyl-serine modification","1/26","154/18805",0.00649350649350649,4.69655344655345,1.71388569311223,0.192604430817563,0.272576476576995,0.199849788920717,"EIF2AK3",1,"DX_vs_REL"
"GO:0051057","positive regulation of small GTPase mediated signal transduction","5/65","68/18805",0.0735294117647059,21.2726244343891,9.86305395910474,3.71763585097625e-06,0.0055578655972095,0.00488379951791407,"KRAS/SHOC2/SOS2/MAP4K4/FXR1",5,"ALL"
"GO:0045637","regulation of myeloid cell differentiation","6/65","220/18805",0.0272727272727273,7.89020979020979,6.0542382744074,0.000111258850689497,0.0619417562167988,0.0544293693072099,"FOXP1/PRKCA/B2M/PIK3R1/UBASH3B/MYB",6,"ALL"
"GO:1903706","regulation of hemopoiesis","8/65","436/18805",0.018348623853211,5.30839802399435,5.36059888747653,0.000124297838562138,0.0619417562167988,0.0544293693072099,"CD46/FOXP1/PRKCA/B2M/PIK3R1/UBASH3B/MYB/SOS2",8,"ALL"
"GO:0030099","myeloid cell differentiation","8/65","455/18805",0.0175824175824176,5.08672865595943,5.19709282041847,0.000166523890147966,0.0622383039428025,0.0546899512907006,"TMOD3/FOXP1/PRKCA/B2M/PIK3R1/SELENOW/UBASH3B/MYB",8,"ALL"
"GO:0002292","T cell differentiation involved in immune response","4/65","97/18805",0.0412371134020619,11.9302141157811,6.35620451399372,0.000353919810686217,0.0861884158089017,0.0757353585140006,"CD46/FOXP1/PIK3R1/MYB",4,"ALL"
"GO:1901532","regulation of hematopoietic progenitor cell differentiation","3/65","42/18805",0.0714285714285714,20.6648351648352,7.51382061710612,0.000410944835828644,0.0861884158089017,0.0757353585140006,"EIF2AK2/MYB/SOS2",3,"ALL"
"GO:0051292","nuclear pore complex assembly","2/65","10/18805",0.2,57.8615384615385,10.5924018182427,0.000520019352481872,0.0861884158089017,0.0757353585140006,"NUP93/FXR1",2,"ALL"
"GO:0051056","regulation of small GTPase mediated signal transduction","6/65","303/18805",0.0198019801980198,5.72886519421173,4.88726531259285,0.000619372422307158,0.0861884158089017,0.0757353585140006,"KRAS/CDC42SE2/SHOC2/SOS2/MAP4K4/FXR1",6,"ALL"
"GO:0042752","regulation of circadian rhythm","4/65","113/18805",0.0353982300884956,10.2409802586794,5.80265011279912,0.000631083835506037,0.0861884158089017,0.0757353585140006,"CLOCK/GNAQ/PSPC1/FXR1",4,"ALL"
"GO:0034085","establishment of sister chromatid cohesion","2/65","11/18805",0.181818181818182,52.6013986013986,10.0819655820195,0.000634162256787906,0.0861884158089017,0.0757353585140006,"NIPBL/STAG2",2,"ALL"
"GO:0061470","T follicular helper cell differentiation","2/65","11/18805",0.181818181818182,52.6013986013986,10.0819655820195,0.000634162256787906,0.0861884158089017,0.0757353585140006,"FOXP1/PIK3R1",2,"ALL"
"GO:0010543","regulation of platelet activation","3/65","54/18805",0.0555555555555556,16.0726495726496,6.53237745939693,0.000862046464484633,0.089236876260099,0.0784140972171121,"GNAQ/PRKCA/UBASH3B",3,"ALL"
"GO:0030217","T cell differentiation","6/65","324/18805",0.0185185185185185,5.35754985754986,4.65960543057367,0.000878069434270483,0.089236876260099,0.0784140972171121,"CD46/FOXP1/B2M/PIK3R1/MYB/SOS2",6,"ALL"
"GO:1900115","extracellular regulation of signal transduction","2/65","13/18805",0.153846153846154,44.508875739645,9.24187397241955,0.000895353273512699,0.089236876260099,0.0784140972171121,"CD46/LRPAP1",2,"ALL"
"GO:1900116","extracellular negative regulation of signal transduction","2/65","13/18805",0.153846153846154,44.508875739645,9.24187397241955,0.000895353273512699,0.089236876260099,0.0784140972171121,"CD46/LRPAP1",2,"ALL"
"GO:0002761","regulation of myeloid leukocyte differentiation","4/65","130/18805",0.0307692307692308,8.90177514792899,5.32430645463252,0.00106558573110693,0.0935059408524489,0.0821654034035249,"FOXP1/PRKCA/PIK3R1/UBASH3B",4,"ALL"
"GO:0048872","homeostasis of number of cells","6/65","339/18805",0.0176991150442478,5.12049012933969,4.5087828334221,0.0011089233244089,0.0935059408524489,0.0821654034035249,"TMOD3/B2M/SELENOW/KRAS/MYB/SOS2",6,"ALL"
"GO:1902105","regulation of leukocyte differentiation","6/65","340/18805",0.0176470588235294,5.10542986425339,4.49904612886225,0.00112582403701945,0.0935059408524489,0.0821654034035249,"CD46/FOXP1/PRKCA/PIK3R1/UBASH3B/SOS2",6,"ALL"
"GO:0006999","nuclear pore organization","2/65","15/18805",0.133333333333333,38.574358974359,8.5737501992179,0.00119991970171051,0.094414734424064,0.0829639771598182,"NUP93/FXR1",2,"ALL"
"GO:0030218","erythrocyte differentiation","4/65","138/18805",0.0289855072463768,8.38573021181717,5.12852793356023,0.00132912412773033,0.0952396859019631,0.0836888773143108,"TMOD3/B2M/SELENOW/MYB",4,"ALL"
"GO:0030033","microvillus assembly","2/65","16/18805",0.125,36.1634615384615,8.28698944061068,0.0013682832644093,0.0952396859019631,0.0836888773143108,"TNIK/STK26",2,"ALL"
"GO:0002286","T cell activation involved in immune response","4/65","140/18805",0.0285714285714286,8.26593406593406,5.08204468767582,0.00140152046143357,0.0952396859019631,0.0836888773143108,"CD46/FOXP1/PIK3R1/MYB",4,"ALL"
"GO:0034101","erythrocyte homeostasis","4/65","149/18805",0.0268456375838926,7.76664945792463,4.88376268969193,0.00176163610030422,0.114265014895645,0.100406786544457,"TMOD3/B2M/SELENOW/MYB",4,"ALL"
"GO:0046931","pore complex assembly","2/65","19/18805",0.105263157894737,30.4534412955466,7.56471711666079,0.00193681413186751,0.114265014895645,0.100406786544457,"NUP93/FXR1",2,"ALL"
"GO:0071636","positive regulation of transforming growth factor beta production","2/65","19/18805",0.105263157894737,30.4534412955466,7.56471711666079,0.00193681413186751,0.114265014895645,0.100406786544457,"CD46/MYB",2,"ALL"
"GO:0006997","nucleus organization","4/65","154/18805",0.025974025974026,7.51448551448552,4.78064426521993,0.00198721765035905,0.114265014895645,0.100406786544457,"PRKCA/NUP93/PSME4/FXR1",4,"ALL"
"GO:0006446","regulation of translational initiation","3/65","83/18805",0.036144578313253,10.4569045412419,5.08521052620105,0.00297375596392011,0.139730239164947,0.122783551119771,"EIF2AK2/EIF2AK3/EIF4G3",3,"ALL"
"GO:0046777","protein autophosphorylation","4/65","173/18805",0.023121387283237,6.68919519786572,4.42732246324536,0.00302710968973949,0.139730239164947,0.122783551119771,"EIF2AK2/EIF2AK3/TNIK/STK26",4,"ALL"
"GO:0032528","microvillus organization","2/65","24/18805",0.0833333333333333,24.1089743589744,6.67150693053326,0.00309148694209083,0.139730239164947,0.122783551119771,"TNIK/STK26",2,"ALL"
"GO:0060252","positive regulation of glial cell proliferation","2/65","24/18805",0.0833333333333333,24.1089743589744,6.67150693053326,0.00309148694209083,0.139730239164947,0.122783551119771,"KRAS/MYB",2,"ALL"
"GO:0042093","T-helper cell differentiation","3/65","86/18805",0.0348837209302326,10.0921288014311,4.97703264335766,0.00328800321499148,0.139730239164947,0.122783551119771,"FOXP1/PIK3R1/MYB",3,"ALL"
"GO:0048169","regulation of long-term neuronal synaptic plasticity","2/65","25/18805",0.08,23.1446153846154,6.52510280313687,0.00335284594410678,0.139730239164947,0.122783551119771,"KRAS/FXR1",2,"ALL"
"GO:0002833","positive regulation of response to biotic stimulus","6/65","425/18805",0.0141176470588235,4.08434389140271,3.78775178817683,0.00345155610537897,0.139730239164947,0.122783551119771,"EIF2AK2/PRKCA/PIK3R1/PSPC1/RNF125/WASHC4",6,"ALL"
"GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","3/65","88/18805",0.0340909090909091,9.86276223776224,4.90782785068576,0.00350839217764246,0.139730239164947,0.122783551119771,"FOXP1/PIK3R1/MYB",3,"ALL"
"GO:0030968","endoplasmic reticulum unfolded protein response","3/65","88/18805",0.0340909090909091,9.86276223776224,4.90782785068576,0.00350839217764246,0.139730239164947,0.122783551119771,"EIF2AK2/EIF2AK3/PIK3R1",3,"ALL"
"GO:0002287","alpha-beta T cell activation involved in immune response","3/65","89/18805",0.0337078651685393,9.75194468452895,4.87405084646587,0.00362189618770949,0.139730239164947,0.122783551119771,"FOXP1/PIK3R1/MYB",3,"ALL"
"GO:0002293","alpha-beta T cell differentiation involved in immune response","3/65","89/18805",0.0337078651685393,9.75194468452895,4.87405084646587,0.00362189618770949,0.139730239164947,0.122783551119771,"FOXP1/PIK3R1/MYB",3,"ALL"
"GO:0002262","myeloid cell homeostasis","4/65","183/18805",0.0218579234972678,6.32366540563262,4.26206571959408,0.0037011343816361,0.139730239164947,0.122783551119771,"TMOD3/B2M/SELENOW/MYB",4,"ALL"
"GO:0061515","myeloid cell development","3/65","90/18805",0.0333333333333333,9.64358974358974,4.8408039109027,0.0037376248399029,0.139730239164947,0.122783551119771,"TMOD3/FOXP1/MYB",3,"ALL"
"GO:0030098","lymphocyte differentiation","6/65","432/18805",0.0138888888888889,4.01816239316239,3.7375881623931,0.00373860171678789,0.139730239164947,0.122783551119771,"CD46/FOXP1/B2M/PIK3R1/MYB/SOS2",6,"ALL"
"GO:0009314","response to radiation","6/65","442/18805",0.0135746606334842,3.92725374173338,3.66772439315349,0.0041790721625505,0.143192885608405,0.125826242731413,"CLOCK/NIPBL/GNAQ/PIK3R1/KRAS/DDHD2",6,"ALL"
"GO:0071378","cellular response to growth hormone stimulus","2/65","28/18805",0.0714285714285714,20.6648351648352,6.13272130723572,0.00419650356967746,0.143192885608405,0.125826242731413,"PIK3R1/SHOC2",2,"ALL"
"GO:0034695","response to prostaglandin E","2/65","29/18805",0.0689655172413793,19.9522546419098,6.01527310428689,0.0044973510616751,0.143192885608405,0.125826242731413,"GNAQ/GNG2",2,"ALL"
"GO:0042634","regulation of hair cycle","2/65","29/18805",0.0689655172413793,19.9522546419098,6.01527310428689,0.0044973510616751,0.143192885608405,0.125826242731413,"CLOCK/NIPBL",2,"ALL"
"GO:0051100","negative regulation of binding","3/65","97/18805",0.0309278350515464,8.94766058683584,4.62177186673765,0.00461111855727433,0.143192885608405,0.125826242731413,"B2M/SUMO3/LRPAP1",3,"ALL"
"GO:0051960","regulation of nervous system development","6/65","454/18805",0.013215859030837,3.82344967807523,3.58653535963034,0.00475721968562828,0.143192885608405,0.125826242731413,"B2M/EIF2AK3/KRAS/MYB/FXR1/HOOK3",6,"ALL"
"GO:0090330","regulation of platelet aggregation","2/65","30/18805",0.0666666666666667,19.2871794871795,5.90356552999794,0.00480789760744554,0.143192885608405,0.125826242731413,"PRKCA/UBASH3B",2,"ALL"
"GO:0045638","negative regulation of myeloid cell differentiation","3/65","100/18805",0.03,8.67923076923077,4.53456747707183,0.00502012160332763,0.143192885608405,0.125826242731413,"PIK3R1/UBASH3B/MYB",3,"ALL"
"GO:0034504","protein localization to nucleus","5/65","322/18805",0.015527950310559,4.49235547061634,3.72269239860285,0.00509401181415744,0.143192885608405,0.125826242731413,"XPO1/EIF2AK3/PIK3R1/SUMO3/NUP93",5,"ALL"
"GO:0007064","mitotic sister chromatid cohesion","2/65","31/18805",0.0645161290322581,18.6650124069479,5.79713472220676,0.00512807467514139,0.143192885608405,0.125826242731413,"NIPBL/STAG2",2,"ALL"
"GO:0150117","positive regulation of cell-substrate junction organization","2/65","31/18805",0.0645161290322581,18.6650124069479,5.79713472220676,0.00512807467514139,0.143192885608405,0.125826242731413,"PIK3R1/MAP4K4",2,"ALL"
"GO:0150146","cell junction disassembly","2/65","31/18805",0.0645161290322581,18.6650124069479,5.79713472220676,0.00512807467514139,0.143192885608405,0.125826242731413,"PIK3R1/MAP4K4",2,"ALL"
"GO:0048661","positive regulation of smooth muscle cell proliferation","3/65","101/18805",0.0297029702970297,8.59329779131759,4.50630806921978,0.00516116300447684,0.143192885608405,0.125826242731413,"FOXP1/PIK3R1/MYB",3,"ALL"
"GO:0002218","activation of innate immune response","5/65","325/18805",0.0153846153846154,4.4508875739645,3.69588555026291,0.00529538400004364,0.143192885608405,0.125826242731413,"EIF2AK2/PIK3R1/PSPC1/RNF125/WASHC4",5,"ALL"
"GO:0034620","cellular response to unfolded protein","3/65","102/18805",0.0294117647058824,8.50904977375566,4.47843668154897,0.00530457675804255,0.143192885608405,0.125826242731413,"EIF2AK2/EIF2AK3/PIK3R1",3,"ALL"
